"Box","Folder","Contents"
"220","13","Articles, drafts, notes, reviews and speeches, arranged chronologically. See CLEVELAND PERIOD FILE and COLUMBIA PERIOD FILE"
"220","13","for speeches and writings in the context of Moley's work there. See also OVERSIZE FILE and SPEECHES, 1932-1960"
"220","13"," "
"220","13","General"
"221","1","box 221, folder 1"
"221","1","General"
"221","2","box 221, folder 2"
"221","2","Americanization"
"221","3","box 221, folder 3"
"221","3","Book reviews"
"221","3","1923 and 1924"
"221","3"," "
"221","3","Crime. Articles appearing in the"
"221","3","New York Times"
"221","3","November 1928-August, 1932"
"221","4","box 221, folder 4"
"221","4","List of articles"
"221","4"," "
"221","4","Printed copies"
"221","5","box 221, folder 5"
"221","5","General, some written by Celeste Jedel"
"221","6","box 221, folder 6"
"221","6","""Behind the Graft in Our Cities,"" Holograph, typescript and clipping"
"221","6","April 10, 1932."
"221","7","box 221, folder 7"
"221","7","Crime and the administration of justice"
"221","8","box 221, folder 8"
"221","8","Information received from Ernest K. Lindley"
"222","1","box 222, folder 1"
"222","1","Information received from John Willis Love"
"222","2","box 222, folder 2-3"
"222","2","Newsweek reprints"
"222","4","box 222, folder 4"
"222","4","Poems, quotations and jokes"
"222","5","box 222, folder 5"
"222","5","""The Academic Man in Politics,"" Typescript"
"222","5","n.d."
"222","6","box 222, folder 6"
"222","6","Address on lawyers and reform, Typescript"
"222","6","n.d."
"222","7","box 222, folder 7"
"222","7","Address on political leadership, Notes"
"222","7","n.d."
"222","8","box 222, folder 8"
"222","8","""Analysis Finds Big Cracks in GOP Civil-Rights Plank,"" Printed copy"
"222","8","n.d."
"222","9","box 222, folder 9"
"222","9","Articles on the Cleveland Foundation, Typescript"
"222","9","n.d."
"222","10","box 222, folder 10"
"222","10","Article on extortion, Holograph and typescript"
"222","10","n.d."
"222","11","box 222, folder 11"
"222","11","Article on the Grand Jury, Typescript"
"222","11","n.d."
"222","12","box 222, folder 12"
"222","12","Article on Charles F. Murphy, Typescript"
"222","12","n.d."
"222","13","box 222, folder 13"
"222","13","Article on Tammany Hall, Holograph and typescript"
"222","13","n.d."
"222","13"," "
"222","13","Autobiography, Typescript"
"222","13","n.d."
"223","13","box 223"
"223","13","Printed version"
"223","13"," "
"223","13","Book I"
"223","1","box 223, folder 1"
"223","1","Part I, ""Olmstead Falls,"" Chapters 1-10"
"223","2","box 223, folder 2"
"223","2","Part II, ""Cleveland,"" Chapters 11-20"
"223","2"," "
"223","2","Book II"
"223","3","box 223, folder 3"
"223","3","Chapters 1-10"
"223","4","box 223, folder 4"
"223","4","Chapters 11-19"
"223","5","box 223, folder 5"
"223","5","Chapters 20-24"
"224","1","box 224, folder 1"
"224","1","""'Bombshell' Anniversary Marks F.D.R. Mistake,"" Printed copy"
"224","1","n.d."
"224","2","box 224, folder 2"
"224","2","""The Dispossessed Reply,"" by Moley and Rene A. Wormser, n.d. Review of"
"224","2","The Dispossessed of 1962, by Daniel Bell. Typescript"
"224","3","box 224, folder 3"
"224","3","Editorial comment on"
"224","3","Movietone Criminal Identification by David A. Krosnick, Printed copy"
"224","3","n.d."
"224","4","box 224, folder 4"
"224","4","""Fighting Issue,"" Printed copy"
"224","4","n.d."
"224","5","box 224, folder 5"
"224","5","""Government in a Changing Age,"" Typescript"
"224","5","n.d."
"224","6","box 224, folder 6"
"224","6","""The Irrepressible Conflict"","
"224","6","Today, Printed copy"
"224","6","n.d."
"224","7","box 224, folder 7"
"224","7","""The Literary Crimewave,"""
"224","7","The Survey, Review of"
"224","7","The Elements of Crime by Boris Brasol and"
"224","7","The Criminal and His Allies by Marcus Kavanagh. Printed copies"
"224","7","n.d."
"224","8","box 224, folder 8"
"224","8","""Locke and Montesquieu Compared as to the Separation of Powers,"" Typescript"
"224","8","n.d."
"224","9","box 224, folder 9"
"224","9","""The Middle Man and the Divorce Court,"" by Moley and Manuel Levine, Typescript"
"224","9","n.d."
"224","10","box 224, folder 10"
"224","10","""Mixing Politics and Social Work,"" Typescript"
"224","10","n.d."
"224","11","box 224, folder 11"
"224","11","""The Nixon Tragedy,"" Typescript"
"224","11","n.d."
"224","12","box 224, folder 12"
"224","12","""Official Corruption, the Public and its Curious Opinions,"" Typescript. Includes background materials"
"224","12","n.d."
"224","13","box 224, folder 13"
"224","13","The Outline of Government in the United States, revised edition, by Moley, assisted by Helen M. Rocca, Printed copy"
"224","13","1925."
"224","13"," "
"224","13","""Private War Against Public Enemies,"""
"224","13","n.d."
"224","14","box 224, folder 14"
"224","14","Drafts. Holograph and typescript"
"224","15","box 224, folder 15"
"224","15","Background materials"
"224","16","box 224, folder 16"
"224","16","Clippings about Al Capone"
"224","17","box 224, folder 17"
"224","17","""A Prospect for Lively Banking History,"" Typescript"
"224","17","n.d."
"224","18","box 224, folder 18"
"224","18","""Public Prosecution in England and Canada,"" Written by Moley? Typescript"
"224","18","n.d."
"224","19","box 224, folder 19"
"224","19","""Public Spirit: The Life of Democracy,"" Typescript"
"224","19","n.d."
"224","20","box 224, folder 20"
"224","20","Radio broadcast on the National Recovery Administration, Typescript"
"224","20","n.d."
"224","21","box 224, folder 21"
"224","21","Review of William E. Borah,"
"224","21","American Problems, A Selection of Speeches and Prophecies, Political Science Quarterly, Printed copy"
"224","21","n.d."
"224","22","box 224, folder 22"
"224","22","Review of"
"224","22","Twenty Thousand Years in Sing Sing by Lewis E. Lawes, Typescript"
"224","22","n.d."
"224","23","box 224, folder 23"
"224","23","""Twentieth Century American Politics,"" Holograph"
"224","23","n.d."
"224","24","box 224, folder 24"
"224","24","""Who Should Judge Presidential Inability?"" by Moley and Raymond Moley, Jr., Typescript"
"224","24","n.d."
"224","24"," "
"224","24","""Justice Through Common Sense: The Conciliation Court,"" See OVERSIZE FILE, Box 274"
"224","24","October 31, 1914."
"224","25","box 224, folder 25"
"224","25","Addresses on domestic issues"
"224","25","ca. 1914-1918"
"224","26","box 224, folder 26"
"224","26","Addresses on immigration"
"224","26","ca. 1914-1918"
"224","27","box 224, folder 27"
"224","27","Addresses on war"
"224","27","ca. 1914-1918"
"224","28","box 224, folder 28"
"224","28","""The Municipal Court of Cleveland,"""
"224","28","National Municipal Review, Notes and printed"
"224","28","July 1916."
"224","28"," "
"224","28","""The Middleman in Divorce,"" See OVERSIZE FILE, Box 274"
"224","28","December 2, 1916."
"225","1","box 225, folder 1"
"225","1","Lessons in American Citizenship, Includes ""Cooperative Citizenship: A Teacher's Syllabus"". Typescript and printed copy"
"225","1","1917."
"225","1"," "
"225","1","""Representing All the People,"" See OVERSIZE FILE, Box 274"
"225","1","December 22, 1917."
"225","2","box 225, folder 2"
"225","2","""World Meaning of the Election,"""
"225","2","Cleveland Press, Printed copy"
"225","2","November 2, 1918."
"225","3","box 225, folder 3"
"225","3","Lessons in Democracy, Clippings, reviews and contract"
"225","3","1919."
"225","3"," "
"225","3","Study of immigrants' opinions, based on interviews by Joseph Remenyi. Begun in never completed"
"225","3","1919,"
"225","3"," "
"225","3","General"
"225","4","box 225, folder 4"
"225","4","General"
"225","5","box 225, folder 5"
"225","5","Clippings"
"225","6","box 225, folder 6"
"225","6","Correspondence"
"225","7","box 225, folder 7"
"225","7","Notes (perhaps by a research assistant named Deak)"
"225","7"," "
"225","7","Remenyi's papers"
"225","8","box 225, folder 8"
"225","8","Compilation of quotations from interviews"
"225","9","box 225, folder 9"
"225","9","Data"
"225","10","box 225, folder 10"
"225","10","Descriptions of individuals"
"225","11","box 225, folder 11"
"225","11","Forms used in the interviews"
"225","12","box 225, folder 12"
"225","12","Memoranda"
"225","12"," "
"225","12","Moley's interpretations of Remenyi's interviews"
"225","13","box 225, folder 13"
"225","13","Notes"
"226","1","box 226, folder 1"
"226","1","Forewords, introductions and explanations"
"226","2","box 226, folder 2"
"226","2","Drafts"
"226","3","box 226, folder 3"
"226","3","Partial summary"
"226","3","1969"
"226","4","box 226, folder 4"
"226","4","""Reconstruction in Civic Education,"""
"226","4","Ohio History Teachers' Journal, Printed copy"
"226","4","January 1919."
"226","5","box 226, folder 5"
"226","5","Review of"
"226","5","Proceedings of the National Conference of Social Work, 45th Session, and"
"226","5","American Charities, by Amos G. Warner,"
"226","5","National Municipal Review, Printed copy"
"226","5","1918 May 1919."
"226","6","box 226, folder 6"
"226","6","An Outline of the Cleveland Crime Survey, Printed copy"
"226","6","1922."
"226","7","box 226, folder 7"
"226","7","""Civic Bodies and Good Government,"""
"226","7","Realty Record, Printed copy"
"226","7","July 1923."
"226","8","box 226, folder 8"
"226","8","""Civic Interest and Crime in Cleveland,"""
"226","8","National Municipal Review, Printed copy"
"226","8","October 1923."
"226","9","box 226, folder 9"
"226","9","""Educational Purposes are Being Transformed,"""
"226","9","Barnard Bulletin, Printed copy"
"226","9","December 4, 1925."
"226","10","box 226, folder 10"
"226","10","""The Practice of Politics,"" Typescript with correspondence, notes and clippings"
"226","10","1926."
"226","10"," "
"226","10","State Crime Commission: What They Are, How They Should Be Organized, What They Should Do"
"226","11","box 226, folder 11"
"226","11","Draft"
"226","12","box 226, folder 12"
"226","12","Second draft of Part V"
"226","13","box 226, folder 13"
"226","13","Printed copy"
"226","14","box 226, folder 14"
"226","14","""Crime Survey Shows How Law Breaks Down,"""
"226","14","New York Times, Printed copy"
"226","14","March 14, 1926."
"226","15","box 226, folder 15"
"226","15","""Crime and the Law Under the Microscope,"" interview, Typescript"
"226","15","April 11, 1926."
"226","16","box 226, folder 16"
"226","16","Address about the political education of women, Typescript"
"226","16","April 15, 1926."
"226","17","box 226, folder 17"
"226","17","Review of"
"226","17","Criminology and Penology by John Lewis Gillin, Typescript"
"226","17","April 15, 1926."
"226","18","box 226, folder 18"
"226","18","""Some Principals and Methods in Education for Citizenship,"""
"226","18","California League of Women Voters Bulletin, Printed copy"
"226","18","May 1926."
"226","19","box 226, folder 19"
"226","19","""Crime Commissions and the Crime Problem,"""
"226","19","Catholic Charities Review, Typescript and printed copy"
"226","19","October 1926."
"226","20","box 226, folder 20"
"226","20","""The East Turns to Democracy,"""
"226","20","Women's Democratic News, Printed copy"
"226","20","December 1926."
"226","21","box 226, folder 21"
"226","21","Rules and Regulations of Court of General Sessions, Probation Department, County of New York, Printed copy"
"226","21","December 28, 1926."
"226","22","box 226, folder 22"
"226","22","""Some Tendencies in Criminal Law Administration,"""
"226","22","Political Science Quarterly, Printed copy"
"226","22","1927."
"226","23","box 226, folder 23"
"226","23","""An Analysis of the Work and Accomplishments of the Crime Commission of New York State,"" Typescript, clippings and legislation"
"226","23","August 1928."
"227","1","box 227, folder 1"
"227","1","""A Study of Delinquency Problems,"""
"227","1","International Boys' Work Conference, Printed copy"
"227","1","December 1928."
"227","1"," "
"227","1","Politics and Criminal Prosecution"
"227","1","1929"
"227","2","box 227, folder 2"
"227","2","Reviews and clippings"
"227","2"," "
"227","2","Working papers"
"227","2"," "
"227","2","General"
"227","3","box 227, folder 3-4"
"227","3","Background materials"
"227","5","box 227, folder 5"
"227","5","Drafts"
"227","5"," "
"227","5","""Pleas - Nolles - Legal Data"""
"227","6","box 227, folder 6"
"227","6","Background materials"
"227","7","box 227, folder 7"
"227","7","Drafts"
"227","7"," "
"227","7","""Pleas - Statistics"""
"227","8","box 227, folder 8"
"227","8","Background materials"
"227","9","box 227, folder 9"
"227","9","Drafts"
"227","9"," "
"227","9","Prosecution"
"227","9"," "
"227","9","Background material"
"227","10","box 227, folder 10"
"227","10","General"
"227","11","box 227, folder 11"
"227","11","Prosecution and office organization"
