"","date","entryDate","year1","Title","Abstract","StoreId","filename1","filename"
"1902",1949-05-06,"May 6, 1949",1949,"Berlin Accord Shows New Men Have Something","When the new conferences on Berlin began some time ago this country scarcely knew the participants, Philip C. Jessup and Jacob A. Malik. Their success shows the value of new faces in an old picture, These two comparative newcomers in big-...",165978107,"165978107_1","165978107_1.pdf"
"1903",1949-04-06,"Apr 6, 1949",1949,"President Seems to Lack Knack of Picking Aides","President Truman is said to have complained bitterly to members of the Hoover Commission that he is having a hard time getting good men to take big jobs in this government. If this be true, it is unfortunate for him and for the...",165977766,"165977766_1","165977766_1.pdf"
"1904",1949-05-10,"May 10, 1949",1949,"Advantages of 5% U.S. Cut Straight Across the Board","The proposal to cut the costs of all Federal bureaus, departments and activities by a horizontal 5%, now meeting favor among conservative Democrats as well as Republicans, has several advantages.",165976641,"165976641_1","165976641_1.pdf"
"1905",1949-04-08,"Apr 8, 1949",1949,"Easing Brakes Is Not Enough to Start Uphill","While the views of a large assortment of businessmen, gathered by this reporter on a trip to Ohio, Illinois and Texas, indicate a mild decline in many sectors of our economy, the President and some of his economic advisers seem to think...",165970314,"165970314_1","165970314_1.pdf"
"1906",1949-04-12,"Apr 12, 1949",1949,"Truman Doesn't Know the Rules of Tax Receipts","The fate of the Presidents financial predictions now and in the past should make clear to him that in dealing with economic forces he is not fighting a mere Gallup poll. He is dealing with inexorable facts, not the pre-election guesses of people...",165965657,"165965657_1","165965657_1.pdf"
"1907",1949-04-27,"Apr 27, 1949",1949,"Commodity Exchanges Still Serve a Useful Purpose","During a quiet moment on the floor of the New Orleans Stock Exchange, a member remarked to this reporter: """"I guess they are waiting for something to happen to Secretary Brannan."""" This remark, however facetious, reflects the...",165965442,"165965442_1","165965442_1.pdf"
"1908",1949-05-20,"May 20, 1949",1949,"How Congress Should Cure Federal Yen for Tidelands","May 9 saw the opening of hearings by the Supreme Court on a request by the Attorney General for permission to sue Texas and Louisiana to establish title to the tidelands adjacent to those States in the Gulf of Mexico.",165963763,"165963763_1","165963763_1.pdf"
"1909",1949-05-13,"May 13, 1949",1949,"Kremlin Takes Another Look, and Changes Economic Tune","Something seems to be going on in the official Soviet economic brains trust. For three years the economic soothsayers over there have been awaiting an American depression which, according to Marx, must come in our capitalistic economy at...",165959383,"165959383_1","165959383_1.pdf"
"1910",1949-03-22,"Mar 22, 1949",1949,"Private Capital Is Not Eager to Go Abroad","We have been hearing little these last two months about President Truman's nice little inaugural sermon about developing backward countries. He has had other legislative fish to fry, and some of them seem to have been badly burned in the...",165956143,"165956143_1","165956143_1.pdf"
"1911",1949-04-20,"Apr 20, 1949",1949,"Project to Put Government in the Telephone Business","A sound rule in judging the desirability of passing a law is to determine in advance the answers to two questions: Is the matter to be corrected something which will adjust itself without the interference of government?",165955412,"165955412_1","165955412_1.pdf"
"1912",1949-03-08,"Mar 8, 1949",1949,"Hoover Report Proposes, We the People Will Dispose","When the final account is made of the long and useful life of Herbert Hoover, two periods will shine out more than all the rest.",165955215,"165955215_1","165955215_1.pdf"
"1913",1949-04-21,"Apr 21, 1949",1949,"Labor's Ardor Cools Toward 81st Congress","There is bitterness and lamentation in the labor press these days. The D. M. Digest, which summarizes labor press opinion, reports that labor is wondering which side really won the election last November and why on earth it felt so...",165952419,"165952419_1","165952419_1.pdf"
"1914",1949-05-18,"May 18, 1949",1949,"Planners Can Speed Slump but How Can They Stop It?","In the current economic uncertainty, Washington economists are facing a dilemma of their own making. The President's economic advisers, the compilers of the cost-of-living index and the prophets of the Commerce Department taught...",165951496,"165951496_1","165951496_1.pdf"
"1915",1949-05-23,"May 23, 1949",1949,"Two of Hoover Proposals Seem Likely to Be Adopted","The chance seems to be bright in Congress to enact two of the Hoover Commission's proposals for increasing efficiency and reducing the cost of the Federal government.",165949942,"165949942_1","165949942_1.pdf"
"1916",1949-04-26,"Apr 26, 1949",1949,"Tom Clark's Fellow Texans Don't Like His Attitude","Atty. Gen. Tom Clark is a loyal Texan, which means a lot in his, proud State. He is also a loyal member of President Truman's Cabinet, which means a lot to Tom Clark. In the latter role it becomes his duty to represent the govern-...",165947559,"165947559_1","165947559_1.pdf"
"1917",1949-03-31,"Mar 31, 1949",1949,"Taft Faces a Fight in 1950, and Bricker Could Help Him","To visit Ohio these spring days is to realize that political speculation, sharply interrupted after the November election, is again a subject of major interest. Much of this speculation, in Ohio as elsewhere in the country, concerns the po-...",165947154,"165947154_1","165947154_1.pdf"
"1918",1949-04-13,"Apr 13, 1949",1949,"U.S. Watchmakers' Case for Some Tariff Protection","Among the various American industries that will claim protection as Europe increases its production, our watch industry can make a very special case. In a sense, that industry was a war hero. Without help, it may become a peace casualty.",165945348,"165945348_1","165945348_1.pdf"
"1919",1949-04-01,"Apr 1, 1949",1949,"Government Steel Proposal Is Dying in the Face of Facts","The collective opinion of businessmen whom this reporter has seen on a trip through the Middle West and as far south as Houston is that the leastlikely-to-succeed of President Truman's January brain children is the idea of putting the...",165943755,"165943755_1","165943755_1.pdf"
"1920",1949-03-25,"Mar 25, 1949",1949,"It's John L. Against the Business Cycle","The new John L. Lewis amendment to the Constitution of the United States opens up amazing possibilities.",165943574,"165943574_1","165943574_1.pdf"
"1921",1949-03-10,"Mar 10, 1949",1949,"Labor Has More Wage Sense Than Administration Shows","Business, as, well as the great mass of people lying outside politics and collective bargaining, is now interested in what government and union labor are planning to do.",165940824,"165940824_1","165940824_1.pdf"
"1922",1949-03-28,"Mar 28, 1949",1949,"U.S., Mexico Join to Fight Cattle Plague","Gilbert Chesterton once said that the members of the British Empire were like passengers in an omnibus. They found unity only in an accident. The United States and Mexico have found one of the most potent stimulants of friendly relations...",165939808,"165939808_1","165939808_1.pdf"
"1923",1949-03-30,"Mar 30, 1949",1949,"Proposed Postal Increase Threatens All Periodicals","One of the most serious threats ever facing the American press is contained in bills now before the House and Senate prepared, it is said, under the sponsorship of the Post Office Department. They provide for a drastic increase in second-...",165939305,"165939305_1","165939305_1.pdf"
"1924",1949-04-28,"Apr 28, 1949",1949,"Roving Writer Surveys Texas' Fabulous Coast","At the annual convention of the East Texas Chamber of Commerce, just held at Beaumont, there was less boasting and more facing of unpleasant facts than this reporter has ever seen on such an occasion. The theme of the meeting was...",165935308,"165935308_1","165935308_1.pdf"
"1925",1949-01-24,"Jan 24, 1949",1949,"Surpluses May Be Solved by Using Grain for Fuel","The farmer's ancient enemy, a surplus, seems just around the corner. And its probable consequences have revived one of the great dreams of modern science--the idea of fuel from grain.",165933487,"165933487_1","165933487_1.pdf"
"1926",1949-02-16,"Feb 16, 1949",1949,"Government Can't Spend Nation Into Prosperity","President Truman comes close to paraphrasing a famous remark of former President Hoover Early in the great depression two decades ago. Inflation, the President seems to say, is just around the corner. He still wants stand-by powers for price...",165929643,"165929643_1","165929643_1.pdf"
"1927",1949-02-25,"Feb 25, 1949",1949,"The President Has Advisers to Suit Each Political Shift","Back in the years when this writer was a member of the first Roosevelt administration, the term """"Presidential advisers"""" was used to characterize an indeterminate group of people who had more or less casual access to the President.",165926178,"165926178_1","165926178_1.pdf"
"1928",1949-03-04,"Mar 4, 1949",1949,"New New Dealers Imagine They're Back in March, 1933","March 4, formerly a milestone in our national march of time, is now just another day.",165924031,"165924031_1","165924031_1.pdf"
"1929",1949-01-17,"Jan 17, 1949",1949,"Most of Us Mere Mortals Find U.S. Budget a Mystery","The greatest of peacetime budgets has come and, so far as the average citizen is concerned, has gone into the darkness of old news. All that will be remembered are a few high apots--higher taxes, greater spending, and questions about...",165924004,"165924004_1","165924004_1.pdf"
"1930",1949-01-02,"Jan 2, 1949",1949,"Public Policy Will See Great Changes in 1949","Three great fields of public policy and decision open up as we move into the new year. And in all three it looks as if 1949 will differ from 1948 as sharply as will 1959.",165921123,"165921123_1","165921123_1.pdf"
